business_id	user_id	rating	comment	feedback	time_uploaded
kajMc2fkWKdzKJ1M4pm47Q	dFLEj-ajKsNynqZ7xGw6eA	5	Always Stop At Stanley Park!<br>Stanley park is an amazing stop every time you go! <br>There is always a gorgeous view no matter what part or the park you stop by. <br>The bathrooms are kept relatively clean and there is usually something happening all the time to see on the weekends.<br>Parking can be a little pricey. Parking meters only take change or credit. So come prepared.	{'funny': 0, 'useful': 2, 'cool': 0}	12/11/2019
kajMc2fkWKdzKJ1M4pm47Q	DoPKKgC8Acr7ZvMznYhqZw	5	Stanley Park is a great spot to visit for a walk, run, bike ride, or just to check out some of the highlights such as the totem polls or see a statue of a woman in a wetsuit (I had no idea it was there until the last visit).  They have many parking areas or you can just walk there from downtown.  We always check out the park for a stroll when we are in town.  It's a beautiful park with free admission and a great view of the harbor and mountains.	{'funny': 0, 'useful': 0, 'cool': 1}	12/7/2019
kajMc2fkWKdzKJ1M4pm47Q	0aNZMeSxwIG6N7uy3a65ig	5	"Stanley Park was the best highlight of my Vancouver trip. It was such a wonderful and amazing experience! I'd come here every time I visit Vancouver!<br><br>When we arrived in Vancouver, on our first day eating at a restaurant, our server told us that it would be cloudy and rainy during our entire trip and the sun would never come out. I didn't appreciate the negativity, but thank goodness that she was an awful meteorologist because she was terribly wrong! We were at Grandville Public Market, and I checked my Weather App, which had full sunshine from 2-430pm. Let's go! Biking around Stanley Park was one of the thing we really wanted to do when we arrived, and I'm so happy that we had the perfect weather.<br><br>Needless to say, Stanley Park is HUGE! It's literally a peninsula that connects downtown Vancouver to the North. We came in from along the shore, and parked at the first lot nearest the bicycle rentals. We grabbed a couple of bikes from the Mobi by Shaw Go racks and after signing up, paying, entering codes, and going through the ""it's like riding a bike"" process, on we went! I haven't ridden a bicycle in twenty years! Still got it!<br><br>Biking through the entire park, including several stops for photos, meeting a famous championship winning professional sports player who I promised I would not mention in any social media or the like, and just scenery gazing took almost 90 minutes. There are dedicated bike paths and it's only one way, so you don't need to worry about pedestrians and oncoming bike traffic, but be wary of bicyclists from behind as not all of them ring their bells beforehand. The pathways are very well kept and quite an easy and enjoyable bike ride.<br><br>You see many landmarks from the Lost Lagoon to the Deadman Island in Coal Harbour to under the Lion's Gate bridge and back along the Seawall and English Bay. There's so much greenery, beautiful trees, and the air is so fresh. The best thing was that the sun was out and shining with bright blue skies. After finishing our bicycling, I felt great! Even though my inner thighs were kinda numb lol. We were able to catch the sunset which was just beautiful.<br><br>Overall, this was a memorable experience. We spent about two hours here that included biking the entire park and catching the sunset. Two hours seems short, but I enjoyed every second of it, so it felt a lot longer. The park is so well maintained, beautiful, clean, relaxed, and enjoyable. There are also trails all around the park as well, and other activities you can do there."	{'funny': 3, 'useful': 5, 'cool': 4}	12/4/2019
kajMc2fkWKdzKJ1M4pm47Q	PAbzZGFvlX1vO_DouGGGOQ	5	Stopped here during a tour of Vancouver. This place is beautiful. Stopped at the totem poles. This is definitely a must see while in Vancouver.	{'funny': 0, 'useful': 0, 'cool': 0}	12/4/2019
kajMc2fkWKdzKJ1M4pm47Q	Ar3bat-NGasrXDiS7WF8OA	5	Beautiful views of the water and the city. Be careful, one way roads. Don't forget to pay for parking too. <br><br>Lots to see and great for walking, running amd biking. Follow the trails and stay on the path.	{'funny': 6, 'useful': 10, 'cool': 7}	11/27/2019
kajMc2fkWKdzKJ1M4pm47Q	UdyHDcbw3CfX2XuX9g05PQ	5	What's not to love about this park? It's beautiful, welcoming, cozy, active and just a happy place to be :-)	{'funny': 0, 'useful': 0, 'cool': 0}	11/26/2019
kajMc2fkWKdzKJ1M4pm47Q	hkxpXc7Ig1SEmQg_ONnI3A	5	A lovely stroll in a huge park.<br><br>THE PARK:<br><br>Serene. Beautiful. Nature. Crisp air. Chilly, but bearable in October. <br><br>We were dropped off and just walked around. We started by the seawall overlooking the water. You can get down on the rocks or you can walk/bike the paved road right next to it. After spending some time admiring the view, we ventured into the park, which looks like a forest. We had a map and there are wood markings with names, but in all honesty we let ourselves get lost and enjoy being in nature. We met a cute wiener dog named Molly. <br><br>I uploaded a bunch of photos/videos. Highly recommend spending time here.	{'funny': 0, 'useful': 5, 'cool': 4}	11/4/2019
kajMc2fkWKdzKJ1M4pm47Q	wGT6Y-Mf0iVuNSAXgogCBg	5	Stanley Park is a must visit when you come to Vancouver. The views here are beautiful and it just feels so calming to be near the water here. You can also come to visit the lighthouse, totem poles, and the aquarium. I could've walked around here for hours and maybe was my favorite thing to do on my trip.	{'funny': 0, 'useful': 0, 'cool': 2}	10/21/2019
kajMc2fkWKdzKJ1M4pm47Q	V_1P6LGt1116ILO7ly8Hcw	5	With the rain forecasted to be here the entire time we took advantage of the 3 hour window and we definitely got a chance to see the beauty of Stanley Park. A must see and the best part there's lots of parking in all the spots to look out from.	{'funny': 0, 'useful': 1, 'cool': 1}	10/17/2019
kajMc2fkWKdzKJ1M4pm47Q	GL6qwC_XknPDwiylqhO6Jg	5	Stanley Park was cool. <br>Everyone recommended it and what I liked about it is that it didn't meet the hype.<br>For an urban park it's surprisingly diverse as far as activities and scenery goes. I'm happy I went because this was the one place that every Vancouverite was telling me to see	{'funny': 0, 'useful': 0, 'cool': 3}	10/6/2019
kajMc2fkWKdzKJ1M4pm47Q	N0xiCQChTcweTDSZj2XgPA	5	What an amazing park!  Great views and walking areas.  So much to do and see and the Aquarium is one of the best I've visited.	{'funny': 0, 'useful': 2, 'cool': 0}	10/4/2019
kajMc2fkWKdzKJ1M4pm47Q	PUcRe5hjxbyQtLpaxUpJ0Q	5	Biking the Vancouver Seawall is a perfect way to view all the coastal scenery, but the inner trails are wonderful too! We had a pleasant twenty minute stroll from downtown to the Vancouver Aquarium. The walkways are wide and the park is rather clean. I was also thrilled at the newfound sight of all the black squirrels running around the park!	{'funny': 2, 'useful': 0, 'cool': 1}	9/26/2019
kajMc2fkWKdzKJ1M4pm47Q	N6LeUJGpsS3vP5Rtz1TtKA	5	Oh, this place is awesome. Wish American cities could have something like this - Golden Gate Park certainly doesn't reach this level, that is for sure.<br><br>To summarize the advantages:<br><br>1) It is within walking distance of downtown.<br>2) Although a major artery runs from downtown to North Vancouver and beyond, one barely notices it as the running and biking paths circumvent it, yet manage to incorporate an awesome view of Lions Gate Bridge.<br>3) Lots of facilities, including but not limited to: Restrooms, playgrounds, a water park, an aquarium, food stalls, boating facilities.<br>4) I'm sure it's partly due to the people who patronize it, but the area is remarkably clean - hardly a piece of litter was to be spotted.<br><br>Yes, there are issues with parking, but I'm sure that's part of the charm - after all, you really shouldn't feel obligated to drive here.	{'funny': 0, 'useful': 0, 'cool': 2}	9/24/2019
kajMc2fkWKdzKJ1M4pm47Q	bxJfL_Vl1DxFiQSaVoqCsQ	5	Best park I've seen - and we only saw a small piece of it.  Spectacular, large trees mixed with beautiful, blooming plants plus walking trails, seaplanes buzzing overhead to land on the water, the aquarium and artistic totems.  Wow!	{'funny': 0, 'useful': 0, 'cool': 2}	9/18/2019
kajMc2fkWKdzKJ1M4pm47Q	pOMPcG5wXWfPOW4aQeY0JQ	4	Stanley Park is a must visit if you're going to be in Vancouver! It is such a big park with so many things you could do. There's multiple views of the city from all points around the park!<br><br>You have the option of just driving around and doing a few laps. You could also walk around or rent a bike. <br><br>Just make sure you pay for parking!! Even if it's just to hop out and take a quick picture, you will be ticketed (speaking from experience unfortunately).	{'funny': 0, 'useful': 2, 'cool': 1}	9/14/2019
kajMc2fkWKdzKJ1M4pm47Q	YBT3EKUNN4IP8m4x7sGu1g	4	It is lovely.<br><br>It is a natural park with trees and manicured flower beds on the borders of the main pavillion.<br><br>The redwood trees are huge.  Impossible to describe. The walking trails and running paths are very well-maintained.  Strict on-leash rules for dog owners.  There is also an Aquarium at Stanley.<br><br>You can meander over to the water and watch the herons and ducks.<br><br>Stanley is well-known and well-utilized for good reason.  It is thE ultimate escape in the middle of Vancouver.	{'funny': 0, 'useful': 3, 'cool': 0}	9/14/2019
kajMc2fkWKdzKJ1M4pm47Q	4Ry0q14UDewv2LMa2wibCQ	5	Stanley Park is synonymous with Vancouver - you just cannot miss it, even if you are only in town for a day. The park is HUGE - definitely do your research on the areas you want to explore before heading in. I recommend walking or biking a portion of the seawall loop, the totem pole park, and the various gardens. If you are looking for a quick overview with history of the park, enjoy one of their 1-hour horse-drawn carriage rides!	{'funny': 0, 'useful': 1, 'cool': 1}	9/4/2019
kajMc2fkWKdzKJ1M4pm47Q	WSQIrbsHu5dY2Te_cKCXGg	5	Incredible Sight and Sound beautifully kept Seawall that is top of the world and surrounding forest that run all the way to English Bay. Stanley park is truly the gem of Vancouver and a must-see for anybody visiting or even locals that haven't been here in a long time. Whether it's the occasional stroll after work or a bicycle ride around the beach on a sunny afternoon it's truly a free luxury in a pricy city that we should all enjoy more.	{'funny': 0, 'useful': 0, 'cool': 1}	8/29/2019
kajMc2fkWKdzKJ1M4pm47Q	pwQ8E-hbDUJe3qtKt_IBBg	5	Stanley Park is gorgeous!! You can do so much here. There's an aquarium, a pool, a beach, a train ride, a playground, and so much more that I didn't even get to see in one day. Definitely the best park I have ever been to because of all the different scenery and options.	{'funny': 4, 'useful': 10, 'cool': 8}	8/28/2019
kajMc2fkWKdzKJ1M4pm47Q	t36rYAFcx6_FlGvGl7mfxw	4	A cool park. It's massive and definitely hard to walk all over. Might be ideal for a bike ride. The mini train only allows dogs on Sundays unless they're service dogs. There's a playground next to it if you have kids that want to play. The rose garden is pretty and nearby too.	{'funny': 0, 'useful': 1, 'cool': 1}	8/23/2019
kajMc2fkWKdzKJ1M4pm47Q	JEPDG3TLwqOQTPztScdeSA	4	Lovely, expansive, surrounded by water (and a loop for bicycles) with grassy fields, tree covering and so much...space. <br><br>This feels like the Central Park of Vancouver, a gathering place for city dwellers and tourists alike. Bring a picnic, walk a dog, enjoy a game of frisbee with friends, there's certainly something for everyone at Stanley Park.	{'funny': 4, 'useful': 12, 'cool': 10}	8/20/2019
kajMc2fkWKdzKJ1M4pm47Q	oIaQxF5jHfx8nc9VZpq8gA	5	Always our first stop in the city, strap on your walking shoes and head out on a big ole loop of this park (although I have done it in both tennis shoes and heeled boots, both were fine). We usually walk from Canada Place all the way to and through the park and back! On the way in you pass boats with fun names, cute waterfront eateries, and all the dedicated benches lining the promenade. When you get into the park you see a great view of the city, the float planes taking off, and we even caught a seal on the beach... dead... but still! The totem pole park is great and if you walk up to the fields you may stumble upon sporting events- we saw a cricket tournament! When I did this in March it was empty and we were able to take our time. Most recently, in June, there were more tourists and locals out for a run or bike ride. Still a great place to visit and such a fun walk about!	{'funny': 1, 'useful': 0, 'cool': 1}	8/16/2019
